m1,m2,len,depth_oracles,depth_addition
36,60,23,510,1035
36,61,24,945,235
36,62,25,843,643
36,63,26,1258,540
36,64,27,174,957
36,65,28,609,426
36,66,29,480,872
36,67,30,910,731
36,68,31,370,1175
36,69,32,803,108
36,70,33,677,537
36,71,34,1112,393
36,72,35,258,841
36,73,36,612,274
36,74,37,575,713
36,75,38,993,566
36,76,39,467,1014
36,77,40,862,193
36,78,41,765,614
36,79,42,1216,519
36,80,43,211,913
36,81,44,626,390
36,82,45,525,836
36,83,46,936,696
36,84,47,400,1112
36,85,48,810,143
36,86,49,704,539
36,87,50,1094,426
36,88,51,305,805
36,89,52,729,336
36,90,53,626,747
36,91,54,1043,668
36,92,55,500,1112
36,93,56,939,229
36,94,57,813,666
36,95,58,1246,551
36,96,59,180,1003
36,97,60,607,438
36,98,61,485,873
36,99,62,938,771
36,100,63,355,1186
36,101,64,773,102
36,102,65,656,537
36,103,66,1093,408
36,104,67,265,838
36,105,68,683,298
36,106,69,584,731
36,107,70,1032,605
36,108,71,476,1040
36,109,72,864,186
36,110,73,774,540
36,111,74,1213,503
36,112,75,215,921
36,113,76,575,395
36,114,77,484,790
36,115,78,882,693
36,116,79,411,1144
36,117,80,859,139
36,118,81,723,554
36,119,82,1170,453
36,120,83,300,864
36,121,84,691,328
36,122,85,635,738
36,123,86,1004,632
36,124,87,509,1022
36,125,88,899,233
36,126,89,824,657
36,127,90,1213,554
37,39,1,1525,523
37,40,2,704,399
37,41,3,1125,821
37,42,4,1030,274
37,43,5,1424,708
37,44,6,901,607
37,45,7,1347,1015
37,46,8,1207,186
37,47,9,1623,637
37,48,10,654,509
37,49,11,1050,951
37,50,12,937,394
37,51,13,1316,803
37,52,14,847,692
37,53,15,1258,1134
37,54,16,1179,139
37,55,17,1623,546
37,56,18,740,402
37,57,19,1177,875
37,58,20,1062,301
37,59,21,1514,723
37,60,22,949,628
37,61,23,1384,1035
37,62,24,1282,235
37,63,25,1697,643
37,64,26,613,540
37,65,27,1048,957
37,66,28,919,426
37,67,29,1349,872
37,68,30,809,731
37,69,31,1242,1175
37,70,32,1116,108
37,71,33,1551,537
37,72,34,697,393
37,73,35,1051,841
37,74,36,1014,274
37,75,37,1432,713
37,76,38,906,566
37,77,39,1301,1014
37,78,40,1204,193
37,79,41,1655,614
37,80,42,650,519
37,81,43,1065,913
37,82,44,964,390
37,83,45,1375,836
37,84,46,839,696
37,85,47,1249,1112
37,86,48,1143,143
37,87,49,1533,539
37,88,50,744,426
37,89,51,1168,805
37,90,52,1065,336
37,91,53,1482,747
37,92,54,939,668
37,93,55,1378,1112
37,94,56,1252,229
37,95,57,1685,666
37,96,58,619,551
37,97,59,1046,1003
37,98,60,924,438
37,99,61,1377,873
37,100,62,794,771
37,101,63,1212,1186
37,102,64,1095,102
37,103,65,1532,537
37,104,66,704,408
37,105,67,1122,838
37,106,68,1023,298
37,107,69,1471,731
37,108,70,915,605
37,109,71,1303,1040
37,110,72,1213,186
37,111,73,1652,540
37,112,74,654,503
37,113,75,1014,921
37,114,76,923,395
37,115,77,1321,790
37,116,78,850,693
37,117,79,1298,1144
37,118,80,1162,139
37,119,81,1609,554
37,120,82,739,453
37,121,83,1130,864
37,122,84,1074,328
37,123,85,1443,738
37,124,86,948,632
37,125,87,1338,1022
37,126,88,1263,233
37,127,89,1652,657
38,40,1,557,523
38,41,2,978,399
38,42,3,883,821
38,43,4,1277,274
38,44,5,754,708
38,45,6,1200,607
38,46,7,1060,1015
38,47,8,1476,186
38,48,9,507,637
38,49,10,903,509
38,50,11,790,951
38,51,12,1169,394
38,52,13,700,803
38,53,14,1111,692
38,54,15,1032,1134
38,55,16,1476,139
38,56,17,593,546
38,57,18,1030,402
38,58,19,915,875
38,59,20,1367,301
38,60,21,802,723
38,61,22,1237,628
38,62,23,1135,1035
38,63,24,1550,235
38,64,25,466,643
38,65,26,901,540
38,66,27,772,957
38,67,28,1202,426
38,68,29,662,872
38,69,30,1095,731
38,70,31,969,1175
38,71,32,1404,108
38,72,33,550,537
38,73,34,904,393
38,74,35,867,841
38,75,36,1285,274
38,76,37,759,713
38,77,38,1154,566
38,78,39,1057,1014
38,79,40,1508,193
38,80,41,503,614
38,81,42,918,519
38,82,43,817,913
38,83,44,1228,390
38,84,45,692,836
38,85,46,1102,696
38,86,47,996,1112
38,87,48,1386,143
38,88,49,597,539
38,89,50,1021,426
38,90,51,918,805
38,91,52,1335,336
38,92,53,792,747
38,93,54,1231,668
38,94,55,1105,1112
38,95,56,1538,229
38,96,57,472,666
38,97,58,899,551
38,98,59,777,1003
38,99,60,1230,438
38,100,61,647,873
38,101,62,1065,771
38,102,63,948,1186
38,103,64,1385,102
38,104,65,557,537
38,105,66,975,408
38,106,67,876,838
38,107,68,1324,298
38,108,69,768,731
38,109,70,1156,605
38,110,71,1066,1040
38,111,72,1505,186
38,112,73,507,540
38,113,74,867,503
38,114,75,776,921
38,115,76,1174,395
38,116,77,703,790
38,117,78,1151,693
38,118,79,1015,1144
38,119,80,1462,139
38,120,81,592,554
38,121,82,983,453
38,122,83,927,864
38,123,84,1296,328
38,124,85,801,738
38,125,86,1191,632
38,126,87,1116,1022
38,127,88,1505,233
39,41,1,1426,523
39,42,2,1331,399
39,43,3,1725,821
39,44,4,1202,274
39,45,5,1648,708
39,46,6,1508,607
39,47,7,1924,1015
39,48,8,955,186
39,49,9,1351,637
39,50,10,1238,509
39,51,11,1617,951
39,52,12,1148,394
39,53,13,1559,803
39,54,14,1480,692
39,55,15,1924,1134
39,56,16,1041,139
39,57,17,1478,546
39,58,18,1363,402
39,59,19,1815,875
39,60,20,1250,301
39,61,21,1685,723
39,62,22,1583,628
39,63,23,1998,1035
39,64,24,914,235
39,65,25,1349,643
39,66,26,1220,540
39,67,27,1650,957
39,68,28,1110,426
39,69,29,1543,872
39,70,30,1417,731
39,71,31,1852,1175
39,72,32,998,108
39,73,33,1352,537
39,74,34,1315,393
39,75,35,1733,841
39,76,36,1207,274
39,77,37,1602,713
39,78,38,1505,566
39,79,39,1956,1014
39,80,40,951,193
39,81,41,1366,614
39,82,42,1265,519
39,83,43,1676,913
39,84,44,1140,390
39,85,45,1550,836
39,86,46,1444,696
39,87,47,1834,1112
39,88,48,1045,143
39,89,49,1469,539
39,90,50,1366,426
39,91,51,1783,805
39,92,52,1240,336
39,93,53,1679,747
39,94,54,1553,668
39,95,55,1986,1112
39,96,56,920,229
39,97,57,1347,666
39,98,58,1225,551
39,99,59,1678,1003
39,100,60,1095,438
39,101,61,1513,873
39,102,62,1396,771
39,103,63,1833,1186
39,104,64,1005,102
39,105,65,1423,537
39,106,66,1324,408
39,107,67,1772,838
39,108,68,1216,298
39,109,69,1604,731
39,110,70,1514,605
39,111,71,1953,1040
39,112,72,955,186
39,113,73,1315,540
39,114,74,1224,503
39,115,75,1622,921
39,116,76,1151,395
39,117,77,1599,790
39,118,78,1463,693
39,119,79,1910,1144
39,120,80,1040,139
39,121,81,1431,554
39,122,82,1375,453
39,123,83,1744,864
39,124,84,1249,328
39,125,85,1639,738
39,126,86,1564,632
39,127,87,1953,1022
40,42,1,510,523
40,43,2,904,399
40,44,3,381,821
40,45,4,827,274
40,46,5,687,708
40,47,6,1103,607
40,48,7,134,1015
40,49,8,530,186
40,50,9,417,637
40,51,10,796,509
40,52,11,327,951
40,53,12,738,394
40,54,13,659,803
40,55,14,1103,692
40,56,15,220,1134
40,57,16,657,139
40,58,17,542,546
40,59,18,994,402
40,60,19,429,875
40,61,20,864,301
40,62,21,762,723
40,63,22,1177,628
40,64,23,93,1035
40,65,24,528,235
40,66,25,399,643
40,67,26,829,540
40,68,27,289,957
40,69,28,722,426
40,70,29,596,872
40,71,30,1031,731
40,72,31,177,1175
40,73,32,531,108
40,74,33,494,537
40,75,34,912,393
40,76,35,386,841
40,77,36,781,274
40,78,37,684,713
40,79,38,1135,566
40,80,39,130,1014
40,81,40,545,193
40,82,41,444,614
40,83,42,855,519
40,84,43,319,913
40,85,44,729,390
40,86,45,623,836
40,87,46,1013,696
40,88,47,224,1112
40,89,48,648,143
40,90,49,545,539
40,91,50,962,426
40,92,51,419,805
40,93,52,858,336
40,94,53,732,747
40,95,54,1165,668
40,96,55,99,1112
40,97,56,526,229
40,98,57,404,666
40,99,58,857,551
40,100,59,274,1003
40,101,60,692,438
40,102,61,575,873
40,103,62,1012,771
40,104,63,184,1186
40,105,64,602,102
40,106,65,503,537
40,107,66,951,408
40,108,67,395,838
40,109,68,783,298
40,110,69,693,731
40,111,70,1132,605
40,112,71,134,1040
40,113,72,494,186
40,114,73,403,540
40,115,74,801,503
40,116,75,330,921
40,117,76,778,395
40,118,77,642,790
40,119,78,1089,693
40,120,79,219,1144
40,121,80,610,139
40,122,81,554,554
40,123,82,923,453
40,124,83,428,864
40,125,84,818,328
40,126,85,743,738
40,127,86,1132,632
41,43,1,1325,523
41,44,2,802,399
41,45,3,1248,821
41,46,4,1108,274
41,47,5,1524,708
41,48,6,555,607
41,49,7,951,1015
41,50,8,838,186
41,51,9,1217,637
41,52,10,748,509
41,53,11,1159,951
41,54,12,1080,394
41,55,13,1524,803
41,56,14,641,692
41,57,15,1078,1134
41,58,16,963,139
41,59,17,1415,546
41,60,18,850,402
41,61,19,1285,875
41,62,20,1183,301
41,63,21,1598,723
41,64,22,514,628
41,65,23,949,1035
41,66,24,820,235
41,67,25,1250,643
41,68,26,710,540
41,69,27,1143,957
41,70,28,1017,426
41,71,29,1452,872
41,72,30,598,731
41,73,31,952,1175
41,74,32,915,108
41,75,33,1333,537
41,76,34,807,393
41,77,35,1202,841
41,78,36,1105,274
41,79,37,1556,713
41,80,38,551,566
41,81,39,966,1014
41,82,40,865,193
41,83,41,1276,614
41,84,42,740,519
41,85,43,1150,913
41,86,44,1044,390
41,87,45,1434,836
41,88,46,645,696
41,89,47,1069,1112
41,90,48,966,143
41,91,49,1383,539
41,92,50,840,426
41,93,51,1279,805
41,94,52,1153,336
41,95,53,1586,747
41,96,54,520,668
41,97,55,947,1112
41,98,56,825,229
41,99,57,1278,666
41,100,58,695,551
41,101,59,1113,1003
41,102,60,996,438
41,103,61,1433,873
41,104,62,605,771
41,105,63,1023,1186
41,106,64,924,102
41,107,65,1372,537
41,108,66,816,408
41,109,67,1204,838
41,110,68,1114,298
41,111,69,1553,731
41,112,70,555,605
41,113,71,915,1040
41,114,72,824,186
41,115,73,1222,540
41,116,74,751,503
41,117,75,1199,921
41,118,76,1063,395
41,119,77,1510,790
41,120,78,640,693
41,121,79,1031,1144
41,122,80,975,139
41,123,81,1344,554
41,124,82,849,453
41,125,83,1239,864
41,126,84,1164,328
41,127,85,1553,738
42,44,1,707,523
42,45,2,1153,399
42,46,3,1013,821
42,47,4,1429,274
42,48,5,460,708
42,49,6,856,607
42,50,7,743,1015
42,51,8,1122,186
42,52,9,653,637
42,53,10,1064,509
42,54,11,985,951
42,55,12,1429,394
42,56,13,546,803
42,57,14,983,692
42,58,15,868,1134
42,59,16,1320,139
42,60,17,755,546
42,61,18,1190,402
42,62,19,1088,875
42,63,20,1503,301
42,64,21,419,723
42,65,22,854,628
42,66,23,725,1035
42,67,24,1155,235
42,68,25,615,643
42,69,26,1048,540
42,70,27,922,957
42,71,28,1357,426
42,72,29,503,872
42,73,30,857,731
42,74,31,820,1175
42,75,32,1238,108
42,76,33,712,537
42,77,34,1107,393
42,78,35,1010,841
42,79,36,1461,274
42,80,37,456,713
42,81,38,871,566
42,82,39,770,1014
42,83,40,1181,193
42,84,41,645,614
42,85,42,1055,519
42,86,43,949,913
42,87,44,1339,390
42,88,45,550,836
42,89,46,974,696
42,90,47,871,1112
42,91,48,1288,143
42,92,49,745,539
42,93,50,1184,426
42,94,51,1058,805
42,95,52,1491,336
42,96,53,425,747
42,97,54,852,668
42,98,55,730,1112
42,99,56,1183,229
42,100,57,600,666
42,101,58,1018,551
42,102,59,901,1003
42,103,60,1338,438
42,104,61,510,873
42,105,62,928,771
42,106,63,829,1186
42,107,64,1277,102
42,108,65,721,537
42,109,66,1109,408
42,110,67,1019,838
42,111,68,1458,298
42,112,69,460,731
42,113,70,820,605
42,114,71,729,1040
42,115,72,1127,186
42,116,73,656,540
42,117,74,1104,503
42,118,75,968,921
42,119,76,1415,395
42,120,77,545,790
42,121,78,936,693
42,122,79,880,1144
42,123,80,1249,139
42,124,81,754,554
42,125,82,1144,453
42,126,83,1069,864
42,127,84,1458,328
43,45,1,1547,523
43,46,2,1407,399
43,47,3,1823,821
43,48,4,854,274
43,49,5,1250,708
43,50,6,1137,607
43,51,7,1516,1015
43,52,8,1047,186
43,53,9,1458,637
43,54,10,1379,509
43,55,11,1823,951
43,56,12,940,394
43,57,13,1377,803
43,58,14,1262,692
43,59,15,1714,1134
43,60,16,1149,139
43,61,17,1584,546
43,62,18,1482,402
43,63,19,1897,875
43,64,20,813,301
43,65,21,1248,723
43,66,22,1119,628
43,67,23,1549,1035
43,68,24,1009,235
43,69,25,1442,643
43,70,26,1316,540
43,71,27,1751,957
43,72,28,897,426
43,73,29,1251,872
43,74,30,1214,731
43,75,31,1632,1175
43,76,32,1106,108
43,77,33,1501,537
43,78,34,1404,393
43,79,35,1855,841
43,80,36,850,274
43,81,37,1265,713
43,82,38,1164,566
43,83,39,1575,1014
43,84,40,1039,193
43,85,41,1449,614
43,86,42,1343,519
43,87,43,1733,913
43,88,44,944,390
43,89,45,1368,836
43,90,46,1265,696
43,91,47,1682,1112
43,92,48,1139,143
43,93,49,1578,539
43,94,50,1452,426
43,95,51,1885,805
43,96,52,819,336
43,97,53,1246,747
43,98,54,1124,668
43,99,55,1577,1112
43,100,56,994,229
43,101,57,1412,666
43,102,58,1295,551
43,103,59,1732,1003
43,104,60,904,438
43,105,61,1322,873
43,106,62,1223,771
43,107,63,1671,1186
43,108,64,1115,102
43,109,65,1503,537
43,110,66,1413,408
43,111,67,1852,838
43,112,68,854,298
43,113,69,1214,731
43,114,70,1123,605
43,115,71,1521,1040
43,116,72,1050,186
43,117,73,1498,540
43,118,74,1362,503
43,119,75,1809,921
43,120,76,939,395
43,121,77,1330,790
43,122,78,1274,693
43,123,79,1643,1144
43,124,80,1148,139
43,125,81,1538,554
43,126,82,1463,453
43,127,83,1852,864
44,46,1,884,523
44,47,2,1300,399
44,48,3,331,821
44,49,4,727,274
44,50,5,614,708
44,51,6,993,607
44,52,7,524,1015
44,53,8,935,186
44,54,9,856,637
44,55,10,1300,509
44,56,11,417,951
44,57,12,854,394
44,58,13,739,803
44,59,14,1191,692
44,60,15,626,1134
44,61,16,1061,139
44,62,17,959,546
44,63,18,1374,402
44,64,19,290,875
44,65,20,725,301
44,66,21,596,723
44,67,22,1026,628
44,68,23,486,1035
44,69,24,919,235
44,70,25,793,643
44,71,26,1228,540
44,72,27,374,957
44,73,28,728,426
44,74,29,691,872
44,75,30,1109,731
44,76,31,583,1175
44,77,32,978,108
44,78,33,881,537
44,79,34,1332,393
44,80,35,327,841
44,81,36,742,274
44,82,37,641,713
44,83,38,1052,566
44,84,39,516,1014
44,85,40,926,193
44,86,41,820,614
44,87,42,1210,519
44,88,43,421,913
44,89,44,845,390
44,90,45,742,836
44,91,46,1159,696
44,92,47,616,1112
44,93,48,1055,143
44,94,49,929,539
44,95,50,1362,426
44,96,51,296,805
44,97,52,723,336
44,98,53,601,747
44,99,54,1054,668
44,100,55,471,1112
44,101,56,889,229
44,102,57,772,666
44,103,58,1209,551
44,104,59,381,1003
44,105,60,799,438
44,106,61,700,873
44,107,62,1148,771
44,108,63,592,1186
44,109,64,980,102
44,110,65,890,537
44,111,66,1329,408
44,112,67,331,838
44,113,68,691,298
44,114,69,600,731
44,115,70,998,605
44,116,71,527,1040
44,117,72,975,186
44,118,73,839,540
44,119,74,1286,503
44,120,75,416,921
44,121,76,807,395
44,122,77,751,790
44,123,78,1120,693
44,124,79,625,1144
44,125,80,1015,139
44,126,81,940,554
44,127,82,1329,453
45,47,1,1746,523
45,48,2,777,399
45,49,3,1173,821
45,50,4,1060,274
45,51,5,1439,708
45,52,6,970,607
45,53,7,1381,1015
45,54,8,1302,186
45,55,9,1746,637
45,56,10,863,509
45,57,11,1300,951
45,58,12,1185,394
45,59,13,1637,803
45,60,14,1072,692
45,61,15,1507,1134
45,62,16,1405,139
45,63,17,1820,546
45,64,18,736,402
45,65,19,1171,875
45,66,20,1042,301
45,67,21,1472,723
45,68,22,932,628
45,69,23,1365,1035
45,70,24,1239,235
45,71,25,1674,643
45,72,26,820,540
45,73,27,1174,957
45,74,28,1137,426
45,75,29,1555,872
45,76,30,1029,731
45,77,31,1424,1175
45,78,32,1327,108
45,79,33,1778,537
45,80,34,773,393
45,81,35,1188,841
45,82,36,1087,274
45,83,37,1498,713
45,84,38,962,566
45,85,39,1372,1014
45,86,40,1266,193
45,87,41,1656,614
45,88,42,867,519
45,89,43,1291,913
45,90,44,1188,390
45,91,45,1605,836
45,92,46,1062,696
45,93,47,1501,1112
45,94,48,1375,143
45,95,49,1808,539
45,96,50,742,426
45,97,51,1169,805
45,98,52,1047,336
45,99,53,1500,747
45,100,54,917,668
45,101,55,1335,1112
45,102,56,1218,229
45,103,57,1655,666
45,104,58,827,551
45,105,59,1245,1003
45,106,60,1146,438
45,107,61,1594,873
45,108,62,1038,771
45,109,63,1426,1186
45,110,64,1336,102
45,111,65,1775,537
45,112,66,777,408
45,113,67,1137,838
45,114,68,1046,298
45,115,69,1444,731
45,116,70,973,605
45,117,71,1421,1040
45,118,72,1285,186
45,119,73,1732,540
45,120,74,862,503
45,121,75,1253,921
45,122,76,1197,395
45,123,77,1566,790
45,124,78,1071,693
45,125,79,1461,1144
45,126,80,1386,139
45,127,81,1775,554
46,48,1,637,523
46,49,2,1033,399
46,50,3,920,821
46,51,4,1299,274
46,52,5,830,708
46,53,6,1241,607
46,54,7,1162,1015
46,55,8,1606,186
46,56,9,723,637
46,57,10,1160,509
46,58,11,1045,951
46,59,12,1497,394
46,60,13,932,803
46,61,14,1367,692
46,62,15,1265,1134
46,63,16,1680,139
46,64,17,596,546
46,65,18,1031,402
46,66,19,902,875
46,67,20,1332,301
46,68,21,792,723
46,69,22,1225,628
46,70,23,1099,1035
46,71,24,1534,235
46,72,25,680,643
46,73,26,1034,540
46,74,27,997,957
46,75,28,1415,426
46,76,29,889,872
46,77,30,1284,731
46,78,31,1187,1175
46,79,32,1638,108
46,80,33,633,537
46,81,34,1048,393
46,82,35,947,841
46,83,36,1358,274
46,84,37,822,713
46,85,38,1232,566
46,86,39,1126,1014
46,87,40,1516,193
46,88,41,727,614
46,89,42,1151,519
46,90,43,1048,913
46,91,44,1465,390
46,92,45,922,836
46,93,46,1361,696
46,94,47,1235,1112
46,95,48,1668,143
46,96,49,602,539
46,97,50,1029,426
46,98,51,907,805
46,99,52,1360,336
46,100,53,777,747
46,101,54,1195,668
46,102,55,1078,1112
46,103,56,1515,229
46,104,57,687,666
46,105,58,1105,551
46,106,59,1006,1003
46,107,60,1454,438
46,108,61,898,873
46,109,62,1286,771
46,110,63,1196,1186
46,111,64,1635,102
46,112,65,637,537
46,113,66,997,408
46,114,67,906,838
46,115,68,1304,298
46,116,69,833,731
46,117,70,1281,605
46,118,71,1145,1040
46,119,72,1592,186
46,120,73,722,540
46,121,74,1113,503
46,122,75,1057,921
46,123,76,1426,395
46,124,77,931,790
46,125,78,1321,693
46,126,79,1246,1144
46,127,80,1635,139
47,49,1,1449,523
47,50,2,1336,399
47,51,3,1715,821
47,52,4,1246,274
47,53,5,1657,708
47,54,6,1578,607
47,55,7,2022,1015
47,56,8,1139,186
47,57,9,1576,637
47,58,10,1461,509
47,59,11,1913,951
47,60,12,1348,394
47,61,13,1783,803
47,62,14,1681,692
47,63,15,2096,1134
47,64,16,1012,139
47,65,17,1447,546
47,66,18,1318,402
47,67,19,1748,875
47,68,20,1208,301
47,69,21,1641,723
47,70,22,1515,628
47,71,23,1950,1035
47,72,24,1096,235
47,73,25,1450,643
47,74,26,1413,540
47,75,27,1831,957
47,76,28,1305,426
47,77,29,1700,872
47,78,30,1603,731
47,79,31,2054,1175
47,80,32,1049,108
47,81,33,1464,537
47,82,34,1363,393
47,83,35,1774,841
47,84,36,1238,274
47,85,37,1648,713
47,86,38,1542,566
47,87,39,1932,1014
47,88,40,1143,193
47,89,41,1567,614
47,90,42,1464,519
47,91,43,1881,913
47,92,44,1338,390
47,93,45,1777,836
47,94,46,1651,696
47,95,47,2084,1112
47,96,48,1018,143
47,97,49,1445,539
47,98,50,1323,426
47,99,51,1776,805
47,100,52,1193,336
47,101,53,1611,747
47,102,54,1494,668
47,103,55,1931,1112
47,104,56,1103,229
47,105,57,1521,666
47,106,58,1422,551
47,107,59,1870,1003
47,108,60,1314,438
47,109,61,1702,873
47,110,62,1612,771
47,111,63,2051,1186
47,112,64,1053,102
47,113,65,1413,537
47,114,66,1322,408
47,115,67,1720,838
47,116,68,1249,298
47,117,69,1697,731
47,118,70,1561,605
47,119,71,2008,1040
47,120,72,1138,186
47,121,73,1529,540
47,122,74,1473,503
47,123,75,1842,921
47,124,76,1347,395
47,125,77,1737,790
47,126,78,1662,693
47,127,79,2051,1144
48,50,1,367,523
48,51,2,746,399
48,52,3,277,821
48,53,4,688,274
48,54,5,609,708
48,55,6,1053,607
48,56,7,170,1015
48,57,8,607,186
48,58,9,492,637
48,59,10,944,509
48,60,11,379,951
48,61,12,814,394
48,62,13,712,803
48,63,14,1127,692
48,64,15,43,1134
48,65,16,478,139
48,66,17,349,546
48,67,18,779,402
48,68,19,239,875
48,69,20,672,301
48,70,21,546,723
48,71,22,981,628
48,72,23,127,1035
48,73,24,481,235
48,74,25,444,643
48,75,26,862,540
48,76,27,336,957
48,77,28,731,426
48,78,29,634,872
48,79,30,1085,731
48,80,31,80,1175
48,81,32,495,108
48,82,33,394,537
48,83,34,805,393
48,84,35,269,841
48,85,36,679,274
48,86,37,573,713
48,87,38,963,566
48,88,39,174,1014
48,89,40,598,193
48,90,41,495,614
48,91,42,912,519
48,92,43,369,913
48,93,44,808,390
48,94,45,682,836
48,95,46,1115,696
48,96,47,49,1112
48,97,48,476,143
48,98,49,354,539
48,99,50,807,426
48,100,51,224,805
48,101,52,642,336
48,102,53,525,747
48,103,54,962,668
48,104,55,134,1112
48,105,56,552,229
48,106,57,453,666
48,107,58,901,551
48,108,59,345,1003
48,109,60,733,438
48,110,61,643,873
48,111,62,1082,771
48,112,63,84,1186
48,113,64,444,102
48,114,65,353,537
48,115,66,751,408
48,116,67,280,838
48,117,68,728,298
48,118,69,592,731
48,119,70,1039,605
48,120,71,169,1040
48,121,72,560,186
48,122,73,504,540
48,123,74,873,503
48,124,75,378,921
48,125,76,768,395
48,126,77,693,790
48,127,78,1082,693
49,51,1,1142,523
49,52,2,673,399
49,53,3,1084,821
49,54,4,1005,274
49,55,5,1449,708
49,56,6,566,607
49,57,7,1003,1015
49,58,8,888,186
49,59,9,1340,637
49,60,10,775,509
49,61,11,1210,951
49,62,12,1108,394
49,63,13,1523,803
49,64,14,439,692
49,65,15,874,1134
49,66,16,745,139
49,67,17,1175,546
49,68,18,635,402
49,69,19,1068,875
49,70,20,942,301
49,71,21,1377,723
49,72,22,523,628
49,73,23,877,1035
49,74,24,840,235
49,75,25,1258,643
49,76,26,732,540
49,77,27,1127,957
49,78,28,1030,426
49,79,29,1481,872
49,80,30,476,731
49,81,31,891,1175
49,82,32,790,108
49,83,33,1201,537
49,84,34,665,393
49,85,35,1075,841
49,86,36,969,274
49,87,37,1359,713
49,88,38,570,566
49,89,39,994,1014
49,90,40,891,193
49,91,41,1308,614
49,92,42,765,519
49,93,43,1204,913
49,94,44,1078,390
49,95,45,1511,836
49,96,46,445,696
49,97,47,872,1112
49,98,48,750,143
49,99,49,1203,539
49,100,50,620,426
49,101,51,1038,805
49,102,52,921,336
49,103,53,1358,747
49,104,54,530,668
49,105,55,948,1112
49,106,56,849,229
49,107,57,1297,666
49,108,58,741,551
49,109,59,1129,1003
49,110,60,1039,438
49,111,61,1478,873
49,112,62,480,771
49,113,63,840,1186
49,114,64,749,102
49,115,65,1147,537
49,116,66,676,408
49,117,67,1124,838
49,118,68,988,298
49,119,69,1435,731
49,120,70,565,605
49,121,71,956,1040
49,122,72,900,186
49,123,73,1269,540
49,124,74,774,503
49,125,75,1164,921
49,126,76,1089,395
49,127,77,1478,790
50,52,1,560,523
50,53,2,971,399
50,54,3,892,821
50,55,4,1336,274
50,56,5,453,708
50,57,6,890,607
50,58,7,775,1015
50,59,8,1227,186
50,60,9,662,637
50,61,10,1097,509
50,62,11,995,951
50,63,12,1410,394
50,64,13,326,803
50,65,14,761,692
50,66,15,632,1134
50,67,16,1062,139
50,68,17,522,546
50,69,18,955,402
50,70,19,829,875
50,71,20,1264,301
50,72,21,410,723
50,73,22,764,628
50,74,23,727,1035
50,75,24,1145,235
50,76,25,619,643
50,77,26,1014,540
50,78,27,917,957
50,79,28,1368,426
50,80,29,363,872
50,81,30,778,731
50,82,31,677,1175
50,83,32,1088,108
50,84,33,552,537
50,85,34,962,393
50,86,35,856,841
50,87,36,1246,274
50,88,37,457,713
50,89,38,881,566
50,90,39,778,1014
50,91,40,1195,193
50,92,41,652,614
50,93,42,1091,519
50,94,43,965,913
50,95,44,1398,390
50,96,45,332,836
50,97,46,759,696
50,98,47,637,1112
50,99,48,1090,143
50,100,49,507,539
50,101,50,925,426
50,102,51,808,805
50,103,52,1245,336
50,104,53,417,747
50,105,54,835,668
50,106,55,736,1112
50,107,56,1184,229
50,108,57,628,666
50,109,58,1016,551
50,110,59,926,1003
50,111,60,1365,438
50,112,61,367,873
50,113,62,727,771
50,114,63,636,1186
50,115,64,1034,102
50,116,65,563,537
50,117,66,1011,408
50,118,67,875,838
50,119,68,1322,298
50,120,69,452,731
50,121,70,843,605
50,122,71,787,1040
50,123,72,1156,186
50,124,73,661,540
50,125,74,1051,503
50,126,75,976,921
50,127,76,1365,395
51,53,1,1350,523
51,54,2,1271,399
51,55,3,1715,821
51,56,4,832,274
51,57,5,1269,708
51,58,6,1154,607
51,59,7,1606,1015
51,60,8,1041,186
51,61,9,1476,637
51,62,10,1374,509
51,63,11,1789,951
51,64,12,705,394
51,65,13,1140,803
51,66,14,1011,692
51,67,15,1441,1134
51,68,16,901,139
51,69,17,1334,546
51,70,18,1208,402
51,71,19,1643,875
51,72,20,789,301
51,73,21,1143,723
51,74,22,1106,628
51,75,23,1524,1035
51,76,24,998,235
51,77,25,1393,643
51,78,26,1296,540
51,79,27,1747,957
51,80,28,742,426
51,81,29,1157,872
51,82,30,1056,731
51,83,31,1467,1175
51,84,32,931,108
51,85,33,1341,537
51,86,34,1235,393
51,87,35,1625,841
51,88,36,836,274
51,89,37,1260,713
51,90,38,1157,566
51,91,39,1574,1014
51,92,40,1031,193
51,93,41,1470,614
51,94,42,1344,519
51,95,43,1777,913
51,96,44,711,390
51,97,45,1138,836
51,98,46,1016,696
51,99,47,1469,1112
51,100,48,886,143
51,101,49,1304,539
51,102,50,1187,426
51,103,51,1624,805
51,104,52,796,336
51,105,53,1214,747
51,106,54,1115,668
51,107,55,1563,1112
51,108,56,1007,229
51,109,57,1395,666
51,110,58,1305,551
51,111,59,1744,1003
51,112,60,746,438
51,113,61,1106,873
51,114,62,1015,771
51,115,63,1413,1186
51,116,64,942,102
51,117,65,1390,537
51,118,66,1254,408
51,119,67,1701,838
51,120,68,831,298
51,121,69,1222,731
51,122,70,1166,605
51,123,71,1535,1040
51,124,72,1040,186
51,125,73,1430,540
51,126,74,1355,503
51,127,75,1744,921
52,54,1,802,523
52,55,2,1246,399
52,56,3,363,821
52,57,4,800,274
52,58,5,685,708
52,59,6,1137,607
52,60,7,572,1015
52,61,8,1007,186
52,62,9,905,637
52,63,10,1320,509
